fonte,produto,ano,cidade,preco_padrao,unidade_padrao,fonte_conversao,descricao
estadual,papel_toalha,2019,Governo ES,12.7,rolo,unitario,"PAPEL TOALHA, BRANCO INTERFOLHADO COM DUAS DOBRAS, GOFRADO, FOLHA SIMPLES; COM ALTA ABSORCAO, HIDROSSOLUVEL, BIODEGRADAV"
estadual,paracetamol,2019,Governo ES,0.2555,unidade,unitario,MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: PARACETAMOL 300MG; PRINCIPIO/CONCENTRACAO2: CARISOPRODOL 125
estadual,fenobarbital,2019,Governo ES,1.7733,unidade,unitario,MEDICAMENTOS CONTROLADOS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: FENOBARBITAL SODICO 200MG/ML; FORMA FARMACEUTICA: SOLUC
estadual,enalapril,2019,Governo ES,0.0435,unidade,unitario,"MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: ENALAPRIL,MALEATO 20MG; FORMA FARMACEUTICA: COMPRIMIDO; FORM"
estadual,losartana,2019,Governo ES,0.0586,unidade,unitario,MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: LOSARTANA POTASSICA 50MG; FORMA FARMACEUTICA: COMPRIMIDO; FO
estadual,shampoo,2019,Governo ES,39.535,litro,descricao,"SHAMPOO CONCENTRADO, COMPOSTO DE AGENTE TENSOATIVO, ALCALIS, SOLVENTES E INIBIDORES DE CORROSAO:PADRAO INTERNACIONAL MIL"
estadual,seringa,2019,Governo ES,2.1457,unidade,unitario,"MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: VERAPAMIL,CLORIDRATO 2,5MG/ML; FORMA FARMACEUTICA: SOLUCAO I"
estadual,envelope,2019,Governo ES,1.445,unidade,unitario,MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: SACCHAROMYCES BOULARDII-17 LIOFILIZADO 200MG; FORMA FARMACEU
estadual,diazepam,2019,Governo ES,0.7089,unidade,unitario,MEDICAMENTOS CONTROLADOS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: DIAZEPAM 5MG/ML; FORMA FARMACEUTICA: SOLUCAO INJETAVEL;
estadual,fenobarbital,2019,Governo ES,1.692,unidade,unitario,MEDICAMENTOS CONTROLADOS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: FENOBARBITAL 100MG/ML; FORMA FARMACEUTICA: SOLUCAO INJE
estadual,dexametasona,2019,Governo ES,6.77,unidade,unitario,"MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: DEXAMETASONA 0,1% (1MG/ML); FORMA FARMCEUTICA: SOLUCAO ESTER"
estadual,enalapril,2019,Governo ES,0.0614,unidade,unitario,"MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: ENALAPRIL,MALEATO 5MG; FORMA FARMACEUTICA: COMPRIMIDO; FORMA"
estadual,insulina,2019,Governo ES,17.1,unidade,unitario,MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: INSULINA HUMANA NPH 100UI/ML; FORMA FARMACEUTICA: SUSPENSAO 
estadual,acucar,2019,Governo ES,8.9,kg,heuristica,ACUCAR; APRESENTACAO: CRISTAL BRANCO; ACONDICIONAMENTO: EMBALAGEM PLASTICA ORIGINAL; VALIDADE: 23 MESES A PARTIR DA DATA
estadual,clonazepam,2019,Governo ES,0.1496,unidade,unitario,"MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1:CLONAZEPAM 0,25MG FORMA FARMACEUTICA: COMPRIMIDO FORMA DE APR"
estadual,amitriptilina,2019,Governo ES,0.058,unidade,unitario,"MEDICAMENTOS CONTROLADOS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: AMITRIPTILINA,CLORIDRATO 25MG; FORMA FARMACEUTICA: COMP"
estadual,carbamazepina,2019,Governo ES,0.0918,unidade,unitario,MEDICAMENTOS CONTROLADOS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: CARBAMAZEPINA 200MG; FORMA FARMACEUTICA: COMPRIMIDO; FO
estadual,fenobarbital,2019,Governo ES,0.1154,unidade,unitario,MEDICAMENTOS CONTROLADOS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: FENOBARBITAL 100MG; FORMA FARMACEUTICA: COMPRIMIDO; FOR
estadual,escova_dental,2019,Governo ES,10.06,unidade,unitario,"ESCOVA DENTAL TIPO VIAGEM(CORPO SERVE COMO CAPA PARA ESCOVA), MÉDIA, USO ADULTO-EMBALAGEM INDIVIDUAL"
estadual,envelope,2019,Governo ES,0.83,unidade,unitario,"ENVELOPE PARA RADIOGRAFIAS- SAS 049,PAPEL  KRAFT NATURAL COM 80 G/M2, 370 MM X 410 MM,IMPRESSÃO AZUL FRENTE, LONGOTIPO C"
estadual,dipirona,2019,Governo ES,7.44,unidade,unitario,"MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: BUTILBROMETO DE ESCOPOLAMINA 6,67MG/ML; PRINCIPIO/CONCENTRAC"
estadual,dipirona,2019,Governo ES,1.8,unidade,unitario,MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: DIPIRONA MONOIDRATADA 500MG/ML; FORMA FARMACEUTICA: SOLUCAO 
estadual,ibuprofeno,2019,Governo ES,1.9,unidade,unitario,MEDICAMENTOS GERAIS DE USO HUMANO; PRINCIPIO/CONCENTRACAO1: IBUPROFENO 50MG/ML; FORMA FARMACEUTICA: SUSPENSAO ORAL; FORM
estadual,bebedouro,2019,Governo ES,724.9,unidade,unitario,"BEBEDOURO ELETRICO, MODELO: GARRAFAO; COLUNA, MATERIAL GABINETE: ACO INOX ALTO BRILHO; COM 
DUAS TORNEIRAS: NATURAL E GE"
estadual,seringa,2019,Governo ES,0.1673,unidade,unitario,"SERINGA DESCARTAVEL PARA INSULINA; CAPACIDADE: 1 ML/100UI; GRADUACAO/ESCALA: ESCALA GRADUADA A CADA 0,01 ML (NITIDA E PE"
